serial,ppg,ppg_h,timestamp
6,23.0,126.0,2021-05-06 21:13:05+00:00
7,91.0,126.0,2021-05-06 21:13:05+00:00
8,26.0,126.0,2021-05-06 21:13:05+00:00
9,93.0,125.0,2021-05-06 21:13:05+00:00
10,-42.0,124.0,2021-05-06 21:13:05+00:00
11,-89.0,124.0,2021-05-06 21:13:05+00:00
12,-82.0,124.0,2021-05-06 21:13:05+00:00
13,-41.0,124.0,2021-05-06 21:13:05+00:00
14,5.0,125.0,2021-05-06 21:13:05+00:00
15,45.0,125.0,2021-05-06 21:13:05+00:00
16,82.0,125.0,2021-05-06 21:13:05+00:00
17,125.0,125.0,2021-05-06 21:13:05+00:00
18,-80.0,125.0,2021-05-06 21:13:05+00:00
19,-21.0,125.0,2021-05-06 21:13:05+00:00
20,45.0,126.0,2021-05-06 21:13:05+00:00
21,117.0,126.0,2021-05-06 21:13:05+00:00
22,-108.0,126.0,2021-05-06 21:13:05+00:00
23,6.0,126.0,2021-05-06 21:13:05+00:00
24,74.0,81.0,2021-05-06 21:13:05+00:00
0,-33.0,124.0,2021-05-06 21:13:06+00:00
1,-61.0,124.0,2021-05-06 21:13:06+00:00
2,-40.0,124.0,2021-05-06 21:13:06+00:00
3,8.0,125.0,2021-05-06 21:13:06+00:00
4,52.0,125.0,2021-05-06 21:13:06+00:00
5,87.0,125.0,2021-05-06 21:13:06+00:00
6,126.0,125.0,2021-05-06 21:13:06+00:00
7,-89.0,125.0,2021-05-06 21:13:06+00:00
8,-38.0,125.0,2021-05-06 21:13:06+00:00
9,20.0,126.0,2021-05-06 21:13:06+00:00
10,85.0,126.0,2021-05-06 21:13:06+00:00
11,-108.0,126.0,2021-05-06 21:13:06+00:00
12,85.0,126.0,2021-05-06 21:13:06+00:00
13,-112.0,125.0,2021-05-06 21:13:06+00:00
14,-6.0,124.0,2021-05-06 21:13:06+00:00
15,-66.0,124.0,2021-05-06 21:13:06+00:00
16,-59.0,124.0,2021-05-06 21:13:06+00:00
17,-18.0,124.0,2021-05-06 21:13:06+00:00
18,30.0,125.0,2021-05-06 21:13:06+00:00
19,67.0,125.0,2021-05-06 21:13:06+00:00
20,97.0,125.0,2021-05-06 21:13:06+00:00
21,-123.0,125.0,2021-05-06 21:13:06+00:00
22,-81.0,125.0,2021-05-06 21:13:06+00:00
23,-26.0,125.0,2021-05-06 21:13:06+00:00
24,37.0,52.0,2021-05-06 21:13:06+00:00
0,107.0,126.0,2021-05-06 21:13:07+00:00
1,-111.0,126.0,2021-05-06 21:13:07+00:00
2,14.0,126.0,2021-05-06 21:13:07+00:00
3,84.0,125.0,2021-05-06 21:13:07+00:00
4,-17.0,124.0,2021-05-06 21:13:07+00:00
5,-47.0,124.0,2021-05-06 21:13:07+00:00
6,-27.0,124.0,2021-05-06 21:13:07+00:00
7,11.0,125.0,2021-05-06 21:13:07+00:00
8,49.0,125.0,2021-05-06 21:13:07+00:00
9,76.0,125.0,2021-05-06 21:13:07+00:00
10,106.0,125.0,2021-05-06 21:13:07+00:00
11,-115.0,125.0,2021-05-06 21:13:07+00:00
12,-64.0,125.0,2021-05-06 21:13:07+00:00
13,-5.0,125.0,2021-05-06 21:13:07+00:00
14,67.0,126.0,2021-05-06 21:13:07+00:00
15,-116.0,126.0,2021-05-06 21:13:07+00:00
16,113.0,126.0,2021-05-06 21:13:07+00:00
17,-70.0,125.0,2021-05-06 21:13:07+00:00
18,23.0,125.0,2021-05-06 21:13:07+00:00
19,-52.0,124.0,2021-05-06 21:13:07+00:00
20,-66.0,124.0,2021-05-06 21:13:07+00:00
21,-46.0,124.0,2021-05-06 21:13:07+00:00
22,-18.0,124.0,2021-05-06 21:13:07+00:00
23,3.0,125.0,2021-05-06 21:13:07+00:00
24,22.0,-115.0,2021-05-06 21:13:07+00:00
0,48.0,125.0,2021-05-06 21:13:08+00:00
1,84.0,125.0,2021-05-06 21:13:08+00:00
2,-125.0,125.0,2021-05-06 21:13:08+00:00
3,-68.0,125.0,2021-05-06 21:13:08+00:00
4,-8.0,125.0,2021-05-06 21:13:08+00:00
5,-17.0,125.0,2021-05-06 21:13:08+00:00
6,67.0,125.0,2021-05-06 21:13:08+00:00
7,-126.0,124.0,2021-05-06 21:13:08+00:00
8,20.0,124.0,2021-05-06 21:13:08+00:00
9,-22.0,123.0,2021-05-06 21:13:08+00:00
10,-14.0,123.0,2021-05-06 21:13:08+00:00
11,17.0,124.0,2021-05-06 21:13:08+00:00
12,42.0,124.0,2021-05-06 21:13:08+00:00
13,58.0,124.0,2021-05-06 21:13:08+00:00
14,82.0,124.0,2021-05-06 21:13:08+00:00
15,116.0,124.0,2021-05-06 21:13:08+00:00
16,-101.0,124.0,2021-05-06 21:13:08+00:00
17,-52.0,124.0,2021-05-06 21:13:08+00:00
18,1.0,125.0,2021-05-06 21:13:08+00:00
19,-5.0,124.0,2021-05-06 21:13:08+00:00
20,75.0,124.0,2021-05-06 21:13:08+00:00
21,-126.0,123.0,2021-05-06 21:13:08+00:00
22,12.0,123.0,2021-05-06 21:13:08+00:00
23,-31.0,122.0,2021-05-06 21:13:08+00:00
24,-23.0,103.0,2021-05-06 21:13:08+00:00
0,7.0,123.0,2021-05-06 21:13:09+00:00
1,35.0,123.0,2021-05-06 21:13:09+00:00
2,53.0,123.0,2021-05-06 21:13:09+00:00
3,76.0,123.0,2021-05-06 21:13:09+00:00
4,102.0,123.0,2021-05-06 21:13:09+00:00
5,-120.0,123.0,2021-05-06 21:13:09+00:00
6,-75.0,123.0,2021-05-06 21:13:09+00:00
7,-16.0,123.0,2021-05-06 21:13:09+00:00
8,29.0,124.0,2021-05-06 21:13:09+00:00
9,-71.0,123.0,2021-05-06 21:13:09+00:00
10,-25.0,122.0,2021-05-06 21:13:09+00:00
11,81.0,122.0,2021-05-06 21:13:09+00:00
12,12.0,122.0,2021-05-06 21:13:09+00:00
13,-4.0,121.0,2021-05-06 21:13:09+00:00
14,13.0,122.0,2021-05-06 21:13:09+00:00
15,39.0,122.0,2021-05-06 21:13:09+00:00
16,52.0,122.0,2021-05-06 21:13:09+00:00
17,63.0,122.0,2021-05-06 21:13:09+00:00
18,85.0,122.0,2021-05-06 21:13:09+00:00
19,116.0,122.0,2021-05-06 21:13:09+00:00
20,-95.0,122.0,2021-05-06 21:13:09+00:00
21,-35.0,122.0,2021-05-06 21:13:09+00:00
22,37.0,123.0,2021-05-06 21:13:09+00:00
23,101.0,123.0,2021-05-06 21:13:09+00:00
24,20.0,-127.0,2021-05-06 21:13:09+00:00
0,63.0,122.0,2021-05-06 21:13:10+00:00
1,-102.0,121.0,2021-05-06 21:13:10+00:00
2,72.0,121.0,2021-05-06 21:13:10+00:00
3,46.0,121.0,2021-05-06 21:13:10+00:00
4,62.0,121.0,2021-05-06 21:13:10+00:00
5,87.0,121.0,2021-05-06 21:13:10+00:00
6,107.0,121.0,2021-05-06 21:13:10+00:00
7,123.0,121.0,2021-05-06 21:13:10+00:00
8,-102.0,121.0,2021-05-06 21:13:10+00:00
9,-55.0,121.0,2021-05-06 21:13:10+00:00
10,2.0,122.0,2021-05-06 21:13:10+00:00
11,64.0,122.0,2021-05-06 21:13:10+00:00
12,-126.0,122.0,2021-05-06 21:13:10+00:00
13,-54.0,122.0,2021-05-06 21:13:10+00:00
14,-39.0,122.0,2021-05-06 21:13:10+00:00
15,46.0,122.0,2021-05-06 21:13:10+00:00
16,88.0,121.0,2021-05-06 21:13:10+00:00
17,-44.0,120.0,2021-05-06 21:13:10+00:00
18,-106.0,120.0,2021-05-06 21:13:10+00:00
19,-115.0,120.0,2021-05-06 21:13:10+00:00
20,-90.0,120.0,2021-05-06 21:13:10+00:00
21,-64.0,120.0,2021-05-06 21:13:10+00:00
22,-45.0,120.0,2021-05-06 21:13:10+00:00
23,-22.0,120.0,2021-05-06 21:13:10+00:00
24,10.0,-69.0,2021-05-06 21:13:10+00:00
0,53.0,121.0,2021-05-06 21:13:11+00:00
1,105.0,121.0,2021-05-06 21:13:11+00:00
2,-92.0,121.0,2021-05-06 21:13:11+00:00
3,-26.0,121.0,2021-05-06 21:13:11+00:00
4,20.0,122.0,2021-05-06 21:13:11+00:00
5,-83.0,121.0,2021-05-06 21:13:11+00:00
6,-44.0,120.0,2021-05-06 21:13:11+00:00
7,52.0,120.0,2021-05-06 21:13:11+00:00
8,-24.0,119.0,2021-05-06 21:13:11+00:00
9,-41.0,119.0,2021-05-06 21:13:11+00:00
10,-13.0,119.0,2021-05-06 21:13:11+00:00
11,27.0,120.0,2021-05-06 21:13:11+00:00
12,56.0,120.0,2021-05-06 21:13:11+00:00
13,77.0,120.0,2021-05-06 21:13:11+00:00
14,104.0,120.0,2021-05-06 21:13:11+00:00
15,-103.0,120.0,2021-05-06 21:13:11+00:00
16,-52.0,120.0,2021-05-06 21:13:11+00:00
17,12.0,121.0,2021-05-06 21:13:11+00:00
18,83.0,121.0,2021-05-06 21:13:11+00:00
19,-92.0,121.0,2021-05-06 21:13:11+00:00
20,-81.0,121.0,2021-05-06 21:13:11+00:00
21,3.0,121.0,2021-05-06 21:13:11+00:00
22,70.0,120.0,2021-05-06 21:13:11+00:00
23,-39.0,119.0,2021-05-06 21:13:11+00:00
24,-87.0,-6.0,2021-05-06 21:13:11+00:00
0,-89.0,119.0,2021-05-06 21:13:12+00:00
1,-61.0,119.0,2021-05-06 21:13:12+00:00
2,-29.0,119.0,2021-05-06 21:13:12+00:00
3,-1.0,119.0,2021-05-06 21:13:12+00:00
4,29.0,120.0,2021-05-06 21:13:12+00:00
5,75.0,120.0,2021-05-06 21:13:12+00:00
6,-115.0,120.0,2021-05-06 21:13:12+00:00
7,-37.0,120.0,2021-05-06 21:13:12+00:00
8,47.0,121.0,2021-05-06 21:13:12+00:00
9,-123.0,121.0,2021-05-06 21:13:12+00:00
10,-34.0,121.0,2021-05-06 21:13:12+00:00
11,38.0,122.0,2021-05-06 21:13:12+00:00
12,-47.0,121.0,2021-05-06 21:13:12+00:00
13,3.0,121.0,2021-05-06 21:13:12+00:00
14,116.0,120.0,2021-05-06 21:13:12+00:00
15,52.0,120.0,2021-05-06 21:13:12+00:00
16,39.0,120.0,2021-05-06 21:13:12+00:00
17,66.0,120.0,2021-05-06 21:13:12+00:00
18,115.0,120.0,2021-05-06 21:13:12+00:00
19,-101.0,120.0,2021-05-06 21:13:12+00:00
20,-63.0,120.0,2021-05-06 21:13:12+00:00
21,-16.0,120.0,2021-05-06 21:13:12+00:00
22,42.0,121.0,2021-05-06 21:13:12+00:00
23,105.0,121.0,2021-05-06 21:13:12+00:00
24,-81.0,36.0,2021-05-06 21:13:12+00:00
0,-9.0,121.0,2021-05-06 21:13:13+00:00
1,69.0,122.0,2021-05-06 21:13:13+00:00
2,-113.0,122.0,2021-05-06 21:13:13+00:00
3,-100.0,122.0,2021-05-06 21:13:13+00:00
4,5.0,122.0,2021-05-06 21:13:13+00:00
5,89.0,121.0,2021-05-06 21:13:13+00:00
6,-1.0,120.0,2021-05-06 21:13:13+00:00
7,-19.0,120.0,2021-05-06 21:13:13+00:00
8,7.0,121.0,2021-05-06 21:13:13+00:00
9,56.0,121.0,2021-05-06 21:13:13+00:00
10,102.0,121.0,2021-05-06 21:13:13+00:00
11,-118.0,121.0,2021-05-06 21:13:13+00:00
12,-83.0,121.0,2021-05-06 21:13:13+00:00
13,-40.0,121.0,2021-05-06 21:13:13+00:00
14,15.0,122.0,2021-05-06 21:13:13+00:00
15,79.0,122.0,2021-05-06 21:13:13+00:00
16,-100.0,122.0,2021-05-06 21:13:13+00:00
17,-15.0,122.0,2021-05-06 21:13:13+00:00
18,62.0,123.0,2021-05-06 21:13:13+00:00
19,18.0,123.0,2021-05-06 21:13:13+00:00
20,97.0,122.0,2021-05-06 21:13:13+00:00
21,-37.0,121.0,2021-05-06 21:13:13+00:00
22,-93.0,121.0,2021-05-06 21:13:13+00:00
23,-97.0,121.0,2021-05-06 21:13:13+00:00
24,-65.0,101.0,2021-05-06 21:13:13+00:00
0,-20.0,121.0,2021-05-06 21:13:14+00:00
1,19.0,122.0,2021-05-06 21:13:14+00:00
2,57.0,122.0,2021-05-06 21:13:14+00:00
3,100.0,122.0,2021-05-06 21:13:14+00:00
4,-95.0,122.0,2021-05-06 21:13:14+00:00
5,-27.0,122.0,2021-05-06 21:13:14+00:00
6,47.0,123.0,2021-05-06 21:13:14+00:00
7,-126.0,123.0,2021-05-06 21:13:14+00:00
8,-44.0,123.0,2021-05-06 21:13:14+00:00
9,17.0,124.0,2021-05-06 21:13:14+00:00
10,-82.0,123.0,2021-05-06 21:13:14+00:00
11,-15.0,122.0,2021-05-06 21:13:14+00:00
12,119.0,122.0,2021-05-06 21:13:14+00:00
13,75.0,122.0,2021-05-06 21:13:14+00:00
14,80.0,122.0,2021-05-06 21:13:14+00:00
15,119.0,122.0,2021-05-06 21:13:14+00:00
16,-88.0,122.0,2021-05-06 21:13:14+00:00
17,-45.0,122.0,2021-05-06 21:13:14+00:00
18,-5.0,122.0,2021-05-06 21:13:14+00:00
19,41.0,123.0,2021-05-06 21:13:14+00:00
20,101.0,123.0,2021-05-06 21:13:14+00:00
21,-89.0,123.0,2021-05-06 21:13:14+00:00
22,-18.0,123.0,2021-05-06 21:13:14+00:00
23,56.0,124.0,2021-05-06 21:13:14+00:00
24,-128.0,-47.0,2021-05-06 21:13:14+00:00
0,119.0,124.0,2021-05-06 21:13:15+00:00
1,-52.0,123.0,2021-05-06 21:13:15+00:00
2,47.0,123.0,2021-05-06 21:13:15+00:00
3,-24.0,122.0,2021-05-06 21:13:15+00:00
4,-33.0,122.0,2021-05-06 21:13:15+00:00
5,1.0,123.0,2021-05-06 21:13:15+00:00
6,53.0,123.0,2021-05-06 21:13:15+00:00
7,101.0,123.0,2021-05-06 21:13:15+00:00
8,-121.0,123.0,2021-05-06 21:13:15+00:00
9,-86.0,123.0,2021-05-06 21:13:15+00:00
10,-45.0,123.0,2021-05-06 21:13:15+00:00
11,2.0,124.0,2021-05-06 21:13:15+00:00
12,60.0,124.0,2021-05-06 21:13:15+00:00
13,125.0,124.0,2021-05-06 21:13:15+00:00
14,-61.0,124.0,2021-05-06 21:13:15+00:00
15,-40.0,124.0,2021-05-06 21:13:15+00:00
16,77.0,124.0,2021-05-06 21:13:15+00:00
17,-88.0,123.0,2021-05-06 21:13:15+00:00
18,82.0,123.0,2021-05-06 21:13:15+00:00
19,64.0,123.0,2021-05-06 21:13:15+00:00
20,90.0,123.0,2021-05-06 21:13:15+00:00
21,126.0,123.0,2021-05-06 21:13:15+00:00
22,-91.0,123.0,2021-05-06 21:13:15+00:00
23,-72.0,123.0,2021-05-06 21:13:15+00:00
24,-45.0,111.0,2021-05-06 21:13:15+00:00
0,-9.0,123.0,2021-05-06 21:13:16+00:00
1,42.0,124.0,2021-05-06 21:13:16+00:00
2,100.0,124.0,2021-05-06 21:13:16+00:00
3,-84.0,124.0,2021-05-06 21:13:16+00:00
4,-4.0,124.0,2021-05-06 21:13:16+00:00
5,32.0,125.0,2021-05-06 21:13:16+00:00
6,-110.0,124.0,2021-05-06 21:13:16+00:00
7,-34.0,123.0,2021-05-06 21:13:16+00:00
8,124.0,123.0,2021-05-06 21:13:16+00:00
9,104.0,123.0,2021-05-06 21:13:16+00:00
10,124.0,123.0,2021-05-06 21:13:16+00:00
11,-87.0,123.0,2021-05-06 21:13:16+00:00
12,-39.0,123.0,2021-05-06 21:13:16+00:00
13,-1.0,123.0,2021-05-06 21:13:16+00:00
14,68.0,124.0,2021-05-06 21:13:16+00:00
15,-72.0,124.0,2021-05-06 21:13:16+00:00
16,60.0,125.0,2021-05-06 21:13:16+00:00
17,-64.0,125.0,2021-05-06 21:13:16+00:00
18,59.0,126.0,2021-05-06 21:13:16+00:00
19,-74.0,126.0,2021-05-06 21:13:16+00:00
20,54.0,127.0,2021-05-06 21:13:16+00:00
21,20.0,127.0,2021-05-06 21:13:16+00:00
22,107.0,126.0,2021-05-06 21:13:16+00:00
23,42.0,126.0,2021-05-06 21:13:16+00:00
24,65.0,117.0,2021-05-06 21:13:16+00:00
0,-110.0,126.0,2021-05-06 21:13:17+00:00
1,6.0,127.0,2021-05-06 21:13:17+00:00
2,127.0,127.0,2021-05-06 21:13:17+00:00
3,-22.0,127.0,2021-05-06 21:13:17+00:00
4,79.0,-128.0,2021-05-06 21:13:17+00:00
5,-66.0,-128.0,2021-05-06 21:13:17+00:00
6,73.0,-127.0,2021-05-06 21:13:17+00:00
7,-31.0,-127.0,2021-05-06 21:13:17+00:00
8,110.0,-126.0,2021-05-06 21:13:17+00:00
9,-22.0,-126.0,2021-05-06 21:13:17+00:00
10,75.0,-125.0,2021-05-06 21:13:17+00:00
11,66.0,-125.0,2021-05-06 21:13:17+00:00
12,-89.0,-126.0,2021-05-06 21:13:17+00:00
13,28.0,-126.0,2021-05-06 21:13:17+00:00
14,18.0,-126.0,2021-05-06 21:13:17+00:00
15,76.0,-126.0,2021-05-06 21:13:17+00:00
16,-93.0,-126.0,2021-05-06 21:13:17+00:00
17,0.0,-125.0,2021-05-06 21:13:17+00:00
18,83.0,-125.0,2021-05-06 21:13:17+00:00
19,-103.0,-125.0,2021-05-06 21:13:17+00:00
20,-30.0,-125.0,2021-05-06 21:13:17+00:00
21,43.0,-124.0,2021-05-06 21:13:17+00:00
22,121.0,-124.0,2021-05-06 21:13:17+00:00
23,-51.0,-124.0,2021-05-06 21:13:17+00:00
24,39.0,-107.0,2021-05-06 21:13:17+00:00
0,110.0,-123.0,2021-05-06 21:13:18+00:00
1,88.0,-123.0,2021-05-06 21:13:18+00:00
2,-65.0,-124.0,2021-05-06 21:13:18+00:00
3,41.0,-124.0,2021-05-06 21:13:18+00:00
4,10.0,-124.0,2021-05-06 21:13:18+00:00
5,50.0,-124.0,2021-05-06 21:13:18+00:00
6,121.0,-124.0,2021-05-06 21:13:18+00:00
7,-64.0,-124.0,2021-05-06 21:13:18+00:00
8,-7.0,-124.0,2021-05-06 21:13:18+00:00
9,44.0,-123.0,2021-05-06 21:13:18+00:00
10,100.0,-123.0,2021-05-06 21:13:18+00:00
11,-93.0,-123.0,2021-05-06 21:13:18+00:00
12,-26.0,-123.0,2021-05-06 21:13:18+00:00
13,47.0,-122.0,2021-05-06 21:13:18+00:00
14,116.0,-122.0,2021-05-06 21:13:18+00:00
15,-115.0,-122.0,2021-05-06 21:13:18+00:00
16,34.0,-122.0,2021-05-06 21:13:18+00:00
17,76.0,-123.0,2021-05-06 21:13:18+00:00
18,-39.0,-124.0,2021-05-06 21:13:18+00:00
19,-55.0,-124.0,2021-05-06 21:13:18+00:00
20,-19.0,-124.0,2021-05-06 21:13:18+00:00
21,39.0,-123.0,2021-05-06 21:13:18+00:00
22,96.0,-123.0,2021-05-06 21:13:18+00:00
23,-108.0,-123.0,2021-05-06 21:13:18+00:00
24,-52.0,-32.0,2021-05-06 21:13:18+00:00
0,12.0,-122.0,2021-05-06 21:13:19+00:00
1,80.0,-122.0,2021-05-06 21:13:19+00:00
2,-102.0,-122.0,2021-05-06 21:13:19+00:00
3,-28.0,-122.0,2021-05-06 21:13:19+00:00
4,39.0,-121.0,2021-05-06 21:13:19+00:00
5,32.0,-121.0,2021-05-06 21:13:19+00:00
6,118.0,-122.0,2021-05-06 21:13:19+00:00
7,-109.0,-123.0,2021-05-06 21:13:19+00:00
8,53.0,-123.0,2021-05-06 21:13:19+00:00
9,46.0,-123.0,2021-05-06 21:13:19+00:00
10,89.0,-123.0,2021-05-06 21:13:19+00:00
11,-98.0,-123.0,2021-05-06 21:13:19+00:00
12,-38.0,-123.0,2021-05-06 21:13:19+00:00
13,17.0,-122.0,2021-05-06 21:13:19+00:00
14,69.0,-122.0,2021-05-06 21:13:19+00:00
15,-126.0,-122.0,2021-05-06 21:13:19+00:00
16,-62.0,-122.0,2021-05-06 21:13:19+00:00
17,4.0,-121.0,2021-05-06 21:13:19+00:00
18,75.0,-121.0,2021-05-06 21:13:19+00:00
19,-121.0,-121.0,2021-05-06 21:13:19+00:00
20,110.0,-121.0,2021-05-06 21:13:19+00:00
21,-82.0,-122.0,2021-05-06 21:13:19+00:00
22,-29.0,-123.0,2021-05-06 21:13:19+00:00
23,-95.0,-123.0,2021-05-06 21:13:19+00:00
24,-86.0,-53.0,2021-05-06 21:13:19+00:00
0,-33.0,-123.0,2021-05-06 21:13:20+00:00
1,31.0,-122.0,2021-05-06 21:13:20+00:00
2,85.0,-122.0,2021-05-06 21:13:20+00:00
3,-126.0,-122.0,2021-05-06 21:13:20+00:00
4,-79.0,-122.0,2021-05-06 21:13:20+00:00
5,-28.0,-122.0,2021-05-06 21:13:20+00:00
6,32.0,-121.0,2021-05-06 21:13:20+00:00
7,95.0,-121.0,2021-05-06 21:13:20+00:00
8,-91.0,-121.0,2021-05-06 21:13:20+00:00
9,-28.0,-121.0,2021-05-06 21:13:20+00:00
10,-54.0,-121.0,2021-05-06 21:13:20+00:00
11,6.0,-121.0,2021-05-06 21:13:20+00:00
12,57.0,-122.0,2021-05-06 21:13:20+00:00
13,-15.0,-123.0,2021-05-06 21:13:20+00:00
14,-14.0,-123.0,2021-05-06 21:13:20+00:00
15,28.0,-122.0,2021-05-06 21:13:20+00:00
16,77.0,-122.0,2021-05-06 21:13:20+00:00
17,113.0,-122.0,2021-05-06 21:13:20+00:00
18,-113.0,-122.0,2021-05-06 21:13:20+00:00
19,-78.0,-122.0,2021-05-06 21:13:20+00:00
20,-29.0,-122.0,2021-05-06 21:13:20+00:00
21,32.0,-121.0,2021-05-06 21:13:20+00:00
22,98.0,-121.0,2021-05-06 21:13:20+00:00
23,-86.0,-121.0,2021-05-06 21:13:20+00:00
24,-30.0,37.0,2021-05-06 21:13:20+00:00
0,-103.0,-121.0,2021-05-06 21:13:21+00:00
1,-91.0,-122.0,2021-05-06 21:13:21+00:00
2,-8.0,-123.0,2021-05-06 21:13:21+00:00
3,-70.0,-123.0,2021-05-06 21:13:21+00:00
4,-66.0,-123.0,2021-05-06 21:13:21+00:00
5,-27.0,-123.0,2021-05-06 21:13:21+00:00
6,20.0,-122.0,2021-05-06 21:13:21+00:00
7,61.0,-122.0,2021-05-06 21:13:21+00:00
8,100.0,-122.0,2021-05-06 21:13:21+00:00
9,-108.0,-122.0,2021-05-06 21:13:21+00:00
10,-49.0,-122.0,2021-05-06 21:13:21+00:00
11,15.0,-121.0,2021-05-06 21:13:21+00:00
12,89.0,-121.0,2021-05-06 21:13:21+00:00
13,-95.0,-121.0,2021-05-06 21:13:21+00:00
14,-26.0,-121.0,2021-05-06 21:13:21+00:00
15,-36.0,-121.0,2021-05-06 21:13:21+00:00
16,6.0,-121.0,2021-05-06 21:13:21+00:00
17,-2.0,-123.0,2021-05-06 21:13:21+00:00
18,-115.0,-123.0,2021-05-06 21:13:21+00:00
19,112.0,-123.0,2021-05-06 21:13:21+00:00
20,-117.0,-123.0,2021-05-06 21:13:21+00:00
21,-66.0,-123.0,2021-05-06 21:13:21+00:00
22,-17.0,-123.0,2021-05-06 21:13:21+00:00
23,25.0,-122.0,2021-05-06 21:13:21+00:00
24,68.0,-66.0,2021-05-06 21:13:21+00:00
0,119.0,-122.0,2021-05-06 21:13:22+00:00
1,-74.0,-122.0,2021-05-06 21:13:22+00:00
2,-6.0,-122.0,2021-05-06 21:13:22+00:00
3,64.0,-121.0,2021-05-06 21:13:22+00:00
4,-121.0,-121.0,2021-05-06 21:13:22+00:00
5,-49.0,-121.0,2021-05-06 21:13:22+00:00
6,-20.0,-121.0,2021-05-06 21:13:22+00:00
7,88.0,-121.0,2021-05-06 21:13:22+00:00
8,66.0,-122.0,2021-05-06 21:13:22+00:00
9,-73.0,-123.0,2021-05-06 21:13:22+00:00
10,-114.0,-123.0,2021-05-06 21:13:22+00:00
11,-96.0,-123.0,2021-05-06 21:13:22+00:00
12,-48.0,-123.0,2021-05-06 21:13:22+00:00
13,1.0,-122.0,2021-05-06 21:13:22+00:00
14,40.0,-122.0,2021-05-06 21:13:22+00:00
15,74.0,-122.0,2021-05-06 21:13:22+00:00
16,117.0,-122.0,2021-05-06 21:13:22+00:00
17,-80.0,-122.0,2021-05-06 21:13:22+00:00
18,-11.0,-122.0,2021-05-06 21:13:22+00:00
19,66.0,-121.0,2021-05-06 21:13:22+00:00
20,-115.0,-121.0,2021-05-06 21:13:22+00:00
21,-39.0,-121.0,2021-05-06 21:13:22+00:00
22,28.0,-120.0,2021-05-06 21:13:22+00:00
23,0.0,-120.0,2021-05-06 21:13:22+00:00
24,49.0,55.0,2021-05-06 21:13:22+00:00
0,67.0,-122.0,2021-05-06 21:13:23+00:00
1,-28.0,-123.0,2021-05-06 21:13:23+00:00
2,-47.0,-123.0,2021-05-06 21:13:23+00:00
3,-17.0,-123.0,2021-05-06 21:13:23+00:00
4,31.0,-122.0,2021-05-06 21:13:23+00:00
5,77.0,-122.0,2021-05-06 21:13:23+00:00
6,120.0,-122.0,2021-05-06 21:13:23+00:00
7,-99.0,-122.0,2021-05-06 21:13:23+00:00
8,-45.0,-122.0,2021-05-06 21:13:23+00:00
9,19.0,-121.0,2021-05-06 21:13:23+00:00
10,87.0,-121.0,2021-05-06 21:13:23+00:00
11,-97.0,-121.0,2021-05-06 21:13:23+00:00
12,-24.0,-121.0,2021-05-06 21:13:23+00:00
13,43.0,-120.0,2021-05-06 21:13:23+00:00
14,28.0,-120.0,2021-05-06 21:13:23+00:00
15,93.0,-121.0,2021-05-06 21:13:23+00:00
16,111.0,-122.0,2021-05-06 21:13:23+00:00
17,18.0,-122.0,2021-05-06 21:13:23+00:00
18,12.0,-122.0,2021-05-06 21:13:23+00:00
19,53.0,-122.0,2021-05-06 21:13:23+00:00
20,110.0,-122.0,2021-05-06 21:13:23+00:00
21,-95.0,-122.0,2021-05-06 21:13:23+00:00
22,-53.0,-122.0,2021-05-06 21:13:23+00:00
23,-9.0,-122.0,2021-05-06 21:13:23+00:00
24,42.0,72.0,2021-05-06 21:13:23+00:00
0,101.0,-121.0,2021-05-06 21:13:24+00:00
1,-91.0,-121.0,2021-05-06 21:13:24+00:00
2,-21.0,-121.0,2021-05-06 21:13:24+00:00
3,49.0,-120.0,2021-05-06 21:13:24+00:00
4,89.0,-120.0,2021-05-06 21:13:24+00:00
5,-17.0,-121.0,2021-05-06 21:13:24+00:00
6,0.0,-121.0,2021-05-06 21:13:24+00:00
7,120.0,-122.0,2021-05-06 21:13:24+00:00
8,88.0,-122.0,2021-05-06 21:13:24+00:00
9,116.0,-122.0,2021-05-06 21:13:24+00:00
10,-86.0,-122.0,2021-05-06 21:13:24+00:00
11,-31.0,-122.0,2021-05-06 21:13:24+00:00
12,19.0,-121.0,2021-05-06 21:13:24+00:00
13,62.0,-121.0,2021-05-06 21:13:24+00:00
14,109.0,-121.0,2021-05-06 21:13:24+00:00
15,-88.0,-121.0,2021-05-06 21:13:24+00:00
16,-41.0,-121.0,2021-05-06 21:13:24+00:00
17,47.0,-120.0,2021-05-06 21:13:24+00:00
18,-21.0,-120.0,2021-05-06 21:13:24+00:00
19,-59.0,-119.0,2021-05-06 21:13:24+00:00
20,-128.0,-118.0,2021-05-06 21:13:24+00:00
21,-88.0,-118.0,2021-05-06 21:13:24+00:00
22,-77.0,-118.0,2021-05-06 21:13:24+00:00
23,3.0,-117.0,2021-05-06 21:13:24+00:00
24,-90.0,-72.0,2021-05-06 21:13:24+00:00
0,52.0,-116.0,2021-05-06 21:13:25+00:00
1,-113.0,-116.0,2021-05-06 21:13:25+00:00
2,-65.0,-116.0,2021-05-06 21:13:25+00:00
3,-26.0,-116.0,2021-05-06 21:13:25+00:00
4,12.0,-115.0,2021-05-06 21:13:25+00:00
5,66.0,-115.0,2021-05-06 21:13:25+00:00
6,-125.0,-115.0,2021-05-06 21:13:25+00:00
